sample_fp	plate	well	tile
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1251__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1251
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1252__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1252
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1253__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1253
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1254__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1254
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1255__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1255
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1256__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1256
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1257__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1257
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1258__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1258
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1259__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1259
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1260__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1260
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1261__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1261
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1262__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1262
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1263__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1263
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1264__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1264
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1265__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1265
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1266__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1266
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1267__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1267
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1268__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1268
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1269__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1269
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1270__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1270
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1271__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1271
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1272__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1272
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1273__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1273
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1274__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1274
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1275__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1275
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1276__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1276
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1277__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1277
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1278__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1278
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1279__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1279
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1280__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1280
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1281__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1281
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1282__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1282
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1283__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1283
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1284__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1284
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1285__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1285
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1286__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1286
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1287__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1287
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1288__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1288
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1289__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1289
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1290__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1290
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1291__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1291
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1292__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1292
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1293__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1293
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1294__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1294
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1295__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1295
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1296__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1296
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1297__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1297
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1298__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1298
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1299__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1299
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1300__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1300
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1301__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1301
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1302__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1302
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1303__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1303
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1304__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1304
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1305__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1305
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1306__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1306
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1307__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1307
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1308__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1308
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1309__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1309
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1310__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1310
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1311__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1311
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1312__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1312
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1313__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1313
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1314__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1314
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1315__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1315
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1316__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1316
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1317__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1317
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1318__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1318
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1319__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1319
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1320__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1320
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1321__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1321
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1322__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1322
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1323__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1323
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1324__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1324
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1325__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1325
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1326__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1326
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1327__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1327
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1328__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1328
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1329__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1329
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1330__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1330
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1331__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1331
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1332__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1332
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1333__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1333
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1334__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1334
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1335__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1335
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1336__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1336
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1337__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1337
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1338__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1338
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1339__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1339
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1340__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1340
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1341__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1341
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1342__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1342
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1343__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1343
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1344__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1344
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1345__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1345
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1346__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1346
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1347__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1347
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1348__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1348
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1349__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1349
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1350__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1350
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1351__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1351
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1352__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1352
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1353__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1353
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1354__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1354
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1355__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1355
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1356__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1356
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1357__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1357
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1358__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1358
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1359__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1359
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1360__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1360
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1361__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1361
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1362__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1362
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1363__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1363
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1364__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1364
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1365__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1365
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1366__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1366
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1367__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1367
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1368__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1368
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1369__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1369
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1370__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1370
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1371__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1371
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1372__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1372
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1373__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1373
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1374__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1374
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1375__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1375
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1376__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1376
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1377__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1377
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1378__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1378
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1379__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1379
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1380__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1380
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1381__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1381
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1382__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1382
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1383__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1383
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1384__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1384
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1385__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1385
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1386__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1386
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1387__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1387
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1388__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1388
/lab/barcheese01/brieflow_screens/denali-data/input_ph/plate_1/20240121_140219_589/P001_Pheno_20x_Wells-A2_Points-1389__Channel_AF750,Cy3,GFP,DAPI.nd2	1	A2	1389
